"Exp","Site","Hole","Latitude_DD","Longitude_DD","Water depth (m)","Penetration DSF (m)","Cored interval (m)","Recovered length (m)","Recovery (%)","Drilled interval (m)","Drilled interval (no.)","Total cores (no.)","APC cores (no.)","HLAPC cores (no.)","XCB cores (no.)","RCB cores (no.)","Other cores (no.)","Date started (UTC)","Date finished (UTC)","Time on hole (days)","Comments","Latitude","Longitude","program"
"372","U1519","A",-38.7272866666667,178.614228333333,1000.7,650,NA,NA,0,650,1,0,0,0,0,0,0,"2017-12-23 16:30:00","2017-12-25 20:30:00",2.17,NA,"38 43.6372 S","178 36.8537 E","IODP"
"372","U1520","A",-38.9694016666667,179.132261666667,3521.3,97.9,NA,NA,0,97.9,1,0,0,0,0,0,0,"2017-12-26","2017-12-27 01:10:00",1.05,NA,"38 58.1641 S","179 7.9357 E","IODP"
"372","U1520","B",-38.9693116666667,179.132055,3520.11,750,NA,NA,0,750,1,0,0,0,0,0,0,"2017-12-28 23:45:00","2017-12-31 06:54:00",2.3,NA,"38 58.1587 S","179 7.9233 E","IODP"
"374","U1521","A",-75.6839183333333,-179.671846666667,562.18,650.1,650.1,411.5,63.3,NA,0,71,0,0,0,71,0,"2018-01-15 20:57:00","2018-01-21 09:45:00",5.53,NA,"75 41.0351 S","179 40.3108 W","IODP"
"374","U1522","A",-76.55377,-174.757753333333,557.6,701.8,701.8,279.57,39.84,NA,0,76,0,0,0,76,0,"2018-01-21 17:54:00","2018-01-28 00:11:00",6.26,NA,"76 33.2262 S","174 45.4652 W","IODP"
"374","U1523","A",-74.1502866666667,-176.795111666667,828.02,46.3,46.3,33.51,72.38,NA,0,7,3,4,0,0,1,"2018-01-28 13:18:00","2018-01-29 15:50:00",1.11,NA,"74 09.0172 S","176 47.7067 W","IODP"
"374","U1523","B",-74.1502983333333,-176.794433333333,827.99,164.4,121.2,45.13,37.24,43.2,2,22,1,13,8,0,0,"2018-01-29 15:50:00","2018-01-31 04:40:00",1.53,NA,"74 09.0179 S","176 47.6660 W","IODP"
"374","U1523","C",-74.15048,-176.794466666667,827.99,43.3,NA,NA,0,43.3,1,0,0,0,0,0,0,"2018-01-31 04:40:00","2018-01-31 12:30:00",0.33,NA,"74 09.0288 S","176 47.6680 W","IODP"
"374","U1523","D",-74.15048,-176.795145,827.97,307.8,172.8,0.9,0.52,135,1,18,0,0,0,18,0,"2018-01-31 12:30:00","2018-02-02 13:40:00",2.05,NA,"74 09.0288 S","176 47.7087 W","IODP"
"374","U1523","E",-74.1504833333333,-176.795818333333,827.88,130.8,84.7,54.08,63.85,46.1,8,17,1,16,0,0,0,"2018-02-02 13:40:00","2018-02-03 16:47:00",1.13,NA,"74 09.0290 S","176 47.7491 W","IODP"
"374","U1524","A",-74.2173783333333,-173.633641666667,2394.39,299.5,299.5,282.35,94.27,NA,0,34,30,1,3,0,0,"2018-02-03 21:44:00","2018-02-05 20:50:00",1.96,NA,"74 13.0427 S","173 38.0185 W","IODP"
"374","U1524","B",-74.2174,-173.633056666667,2394.16,7.7,7.7,7.76,100.78,NA,0,1,1,0,0,0,0,"2018-02-05 20:50:00","2018-02-06 07:30:00",0.44,NA,"74 13.0440 S","173 37.9834 W","IODP"
"374","U1524","C",-74.2175616666667,-173.63223,2394.34,441.9,181.4,19.2,10.58,260.5,1,19,0,0,0,19,0,"2018-02-08 21:00:00","2018-02-11 05:35:00",2.36,NA,"74 13.0537 S","173 37.9338 W","IODP"
"374","U1525","A",-75.001005,-173.920046666667,1775.74,213.2,213.2,158.7,74.44,NA,0,33,8,14,11,0,0,"2018-02-06 13:15:00","2018-02-08 16:35:00",2.14,NA,"75 00.0603 S","173 55.2028 W","IODP"
"375","U1518","C",-38.8594866666667,178.896026666667,2631.74,9.1,9.1,9.13,100.33,NA,0,1,1,0,0,0,0,"2018-03-13 06:30:00","2018-03-13 20:47:00",0.6,"Partial Stroke on mudline core-terminate hole","38 51.5692 S","178 53.7616 E","IODP"
"375","U1518","D",-38.8594983333333,178.896056666667,2628.24,9.6,9.6,9.61,100.1,NA,0,1,1,0,0,0,0,"2018-03-13 20:47:00","2018-03-13 21:40:00",0.04,"Full barrel on mudline","38 51.5699 S","178 53.7634 E","IODP"
"375","U1518","E",-38.8594483333333,178.89603,2626.14,175.6,175.6,160.96,91.66,NA,0,32,10,15,7,0,0,"2018-03-13 21:40:00","2018-03-16 02:35:00",2.2,"XCB refusal @ 175.9 mbsf","38 51.5669 S","178 53.7618 E","IODP"
"375","U1518","F",-38.85949,178.896031666667,2626.06,494.9,297.2,126.82,42.67,197.7,1,31,0,0,0,31,0,"2018-03-16 02:35:00","2018-03-19 12:10:00",3.4,NA,"38 51.5694 S","178 53.7619 E","IODP"
"375","U1518","G",-38.859175,178.896028333333,2629.76,433,NA,NA,0,433,1,0,0,0,0,0,0,"2018-03-19 12:10:00","2018-03-23 23:45:00",4.48,NA,"38 51.5505 S","178 53.7617 E","IODP"
"375","U1518","H",-38.8590033333333,178.89607,2631.14,426.5,NA,NA,0,426.5,1,0,0,0,0,0,0,"2018-03-23 23:45:00","2018-04-01 20:18:00",8.86,NA,"38 51.5402 S","178 53.7642 E","IODP"
"375","U1519","B",-38.7273766666667,178.614425,1000.43,285.1,NA,NA,0,285.1,1,0,0,0,0,0,0,"2018-04-13 06:18:00","2018-04-17 22:55:00",4.69,NA,"38 43.6426 S","178 36.8655 E","IODP"
"375","U1519","C",-38.7274716666667,178.614621666667,1000.34,640,215.6,119.17,55.27,424.4,3,23,0,0,0,23,0,"2018-04-17 22:55:00","2018-04-20 20:15:00",2.89,NA,"38 43.6483 S","178 36.8773 E","IODP"
"375","U1519","D",-38.7275266666667,178.614718333333,1000.42,23.3,23.3,23.64,101.46,NA,0,3,3,0,0,0,0,"2018-04-20 20:15:00","2018-04-21 06:00:00",0.41,NA,"38 43.6516 S","178 36.8831 E","IODP"
"375","U1519","E",-38.72762,178.614915,1000.32,85.8,85.8,88.98,103.71,NA,0,13,8,5,0,0,0,"2018-04-21 06:00:00","2018-04-22 01:12:00",0.8,NA,"38 43.6572 S","178 36.8949 E","IODP"
"375","U1520","C",-38.96922,179.131853333333,3522.05,1054.1,408.1,235.4,57.68,646,1,43,0,0,0,43,0,"2018-03-27 13:57:00","2018-04-09 13:18:00",12.97,NA,"38 58.1532 S","179 07.9112 E","IODP"
"375","U1520","D",-38.969125,179.131651666667,3520.28,642.3,515.8,318.38,61.73,126.5,2,65,18,11,36,0,0,"2018-04-24 09:00:00","2018-05-01 22:30:00",7.56,NA,"38 58.1475 S","179 07.8991 E","IODP"
"375","U1526","A",-39.022005,179.24599,2890.11,83.6,83.6,29.26,35,NA,0,14,0,0,0,14,0,"2018-04-22 05:30:00","2018-04-24 08:35:00",2.13,NA,"39 01.3203 S","179 14.7594 E","IODP"
"375","U1526","B",-39.02191,179.245801666667,2888.41,33.5,33.5,31.56,94.21,NA,0,5,4,0,1,0,0,"2018-05-02 06:30:00","2018-05-03 00:30:00",0.75,NA,"39 01.3146 S","179 14.7481 E","IODP"
"376","U1527","A",-34.86088,179.053995,1464.23,101.4,101.4,1.27,1.25,NA,0,15,0,0,0,15,0,"2018-05-09 08:00:00","2018-05-11 23:20:00",2.64,NA,"34 51.6528 S","179 03.2397 E","IODP"
"376","U1527","B",-34.860865,179.05421,1464.19,105.5,NA,NA,0,105.5,1,0,0,0,0,0,0,"2018-05-11 23:20:00","2018-05-15 03:30:00",3.17,"Coring BHA and bit entered","34 51.6519 S","179 03.2526 E","IODP"
"376","U1527","C",-34.8610416666667,179.054223333333,1464.12,238,138.1,25.9,18.75,99.9,1,19,0,0,0,19,0,"2018-05-15 03:30:00","2018-05-20 05:25:00",5.08,NA,"34 51.6625 S","179 03.2534 E","IODP"
"376","U1528","A",-34.8819616666667,179.06845,1228.36,84.4,84.4,17.09,20.25,NA,0,14,0,0,0,14,1,"2018-05-20 05:25:00","2018-05-22 07:45:00",2.1,"Pilot hole for reentry system (Hole C)","34 52.9177 S","179 04.1070 E","IODP"
"376","U1528","B",-34.8820366666667,179.068461666667,1229.35,25.6,NA,NA,0,25.6,2,0,0,0,0,0,0,"2018-05-22 07:45:00","2018-05-24 16:50:00",2.38,"Failed reentry system","34 52.9222 S","179 04.1077 E","IODP"
"376","U1528","C",-34.882025,179.068546666667,1229.01,53.5,31.5,3.63,11.52,22,1,7,0,0,0,0,7,"2018-05-24 16:50:00","2018-05-26 16:30:00",1.99,"TDCS test","34 52.9215 S","179 04.1128 E","IODP"
"376","U1528","D",-34.8820316666667,179.068606666667,1228.04,359.3,298,87.23,29.27,61.3,1,62,0,0,0,62,0,"2018-05-28 12:25:00","2018-06-12 04:05:00",14.65,"Reentry system for upper cone site","34 52.9219 S","179 04.1164 E","IODP"
"376","U1529","A",-34.8752683333333,179.058565,1734.99,12,12,1.86,15.5,NA,0,1,0,0,0,1,0,"2018-05-26 16:30:00","2018-05-27 07:25:00",0.62,NA,"34 52.5161 S","179 3.5139 E","IODP"
"376","U1529","B",-34.8753616666667,179.058678333333,1732.99,34.4,34.4,0.6,1.74,NA,0,3,0,0,0,3,1,"2018-05-27 07:25:00","2018-05-28 12:25:00",1.21,NA,"34 52.5217 S","179 3.5207 E","IODP"
"376","U1530","A",-34.86098,179.05762,1594.86,453.1,453.1,76.77,16.94,NA,0,93,0,0,0,93,0,"2018-06-12 16:05:00","2018-06-20 08:05:00",7.67,NA,"34 51.6588 S","179 3.4572 E","IODP"
"376","U1531","A",-34.8796116666667,179.070401666667,1354.87,15,15,1,6.67,NA,0,1,0,0,0,1,0,"2018-06-20 08:05:00","2018-06-22 11:30:00",2.14,NA,"34 52.7767 S","179 4.2241 E","IODP"
"376","U1531","B",-34.879535,179.070185,1351.87,26,26,3.98,15.31,NA,0,3,0,0,0,3,0,"2018-06-22 11:30:00","2018-06-23 02:20:00",0.62,NA,"34 52.7721 S","179 4.2111 E","IODP"
"376","U1531","C",-34.8787316666667,179.070976666667,1306.87,28.4,28.4,2.25,7.92,NA,0,3,0,0,0,3,0,"2018-06-23 02:20:00","2018-06-24 01:40:00",0.97,NA,"34 52.7239 S","179 4.2586 E","IODP"
"376","U1531","D",-34.8787133333333,179.07101,1306.85,19,NA,NA,0,19,1,0,0,0,0,0,0,"2018-06-24 01:40:00","2018-06-25 12:45:00",1.46,"Reentry system BHA and drill down","34 52.7228 S","179 4.2606 E","IODP"
"376","U1531","E",-34.8793183333333,179.070573333333,1355.01,39.6,21.7,0.79,3.64,17.9,1,5,0,0,0,5,3,"2018-06-25 12:45:00","2018-07-01 02:35:00",5.58,"RCB BHA","34 52.7591 S","179 4.2344 E","IODP"
"368X","U1503","A",18.1438333333333,116.314093333333,3867.71,1710.1,715,175.73,24.58,995.1,2,87,0,0,0,87,0,"2017-05-14 04:30:00","2018-12-06 15:45:00",571.47,"Casing set to 991.5 mbsf","18  8.6300 N","116  18.8456 E","IODP"
"379","U1532","A",-68.6113883333333,-107.525005,3961.48,100.6,100.6,103.04,102.43,NA,0,11,11,0,0,0,0,"2019-01-31 00:45:00","2019-02-01 12:30:00",1.49,NA,"68  36.6833 S","107  31.5003 W","IODP"
"379","U1532","B",-68.611395,-107.524493333333,3961.44,180.3,87.2,91.92,105.41,93.1,1,10,9,1,0,0,0,"2019-02-01 12:30:00","2019-02-03 20:15:00",2.32,NA,"68  36.6837 S","107  31.4696 W","IODP"
"379","U1532","C",-68.6115866666667,-107.524535,3961.41,392.3,214,179.6,83.93,178.3,1,32,0,17,15,0,0,"2019-02-03 20:15:00","2019-02-08 03:45:00",4.31,NA,"68  36.6952 S","107  31.4721 W","IODP"
"379","U1532","D",-68.6115883333333,-107.525025,3961.48,381.9,19.2,17.42,90.73,362.7,1,2,0,0,0,2,0,"2019-02-08 03:45:00","2019-02-10 09:04:00",2.22,NA,"68  36.6953 S","107  31.5015 W","IODP"
"379","U1532","E",-68.6071533333333,-107.541021666667,3977.36,101.6,NA,NA,0,101.6,1,0,0,0,0,0,0,"2019-02-10 09:04:00","2019-02-10 21:30:00",0.52,NA,"68  36.4292 S","107  32.4613 W","IODP"
"379","U1532","F",-68.6113883333333,-107.525505,3961.46,321.4,NA,NA,0,321.4,1,0,0,0,0,0,0,"2019-02-10 21:30:00","2019-02-12 21:45:00",2.01,NA,"68  36.6833 S","107  31.5303 W","IODP"
"379","U1532","G",-68.61159,-107.525498333333,3961.41,794,421.7,366.41,86.89,372.3,1,45,0,0,0,45,1,"2019-02-12 21:45:00","2019-02-23 17:55:00",10.84,NA,"68  36.6954 S","107  31.5299 W","IODP"
"379","U1533","A",-68.7336133333333,-109.010023333333,4180.81,28.5,28.5,29.54,103.65,NA,0,3,3,0,0,0,0,"2019-02-24 00:09:00","2019-02-25 13:43:00",1.57,"Abandon for ice","68  44.0168 S","109  0.6014 W","IODP"
"379","U1533","B",-68.73499,-109.050016666667,4190.21,382.6,357.1,250.78,70.23,25.5,1,42,17,4,9,12,0,"2019-02-25 13:43:00","2019-03-07 16:30:00",10.12,"Ended for medevac","68  44.0994 S","109  3.0010 W","IODP"
"379","U1533","C",-68.7344933333333,-109.025171666667,4183.05,7.7,7.7,7.74,100.52,NA,0,1,1,0,0,0,0,"2019-02-27 06:30:00","2019-02-27 11:05:00",0.19,NA,"68  44.0696 S","109  1.5103 W","IODP"
"379","U1533","D",-68.734545,-109.024835,4183.94,40,40,40.01,100.03,NA,0,5,5,0,0,0,0,"2019-02-27 11:05:00","2019-02-28 18:45:00",1.32,NA,"68  44.0727 S","109  1.4901 W","IODP"
"382","U1534","A",-53.1896283333333,-58.7607983333333,605.09,266.3,265.3,270.84,102.09,1,1,45,14,29,2,0,1,"2019-03-29 14:45:00","2019-04-01 02:00:00",2.47,NA,"53 11.3777 S","58 45.6479 W","IODP"
"382","U1534","B",-53.189605,-58.7604966666667,605.07,1.5,1.5,1.51,100.67,NA,0,1,1,0,0,0,0,"2019-04-01 02:00:00","2019-04-01 06:00:00",0.17,"1H shattered. No mudline. Abandoned.","53 11.3763 S","58 45.6298 W","IODP"
"382","U1534","C",-53.189775,-58.7604933333333,606.27,159.2,159.2,159.55,100.22,NA,0,19,19,0,0,0,0,"2019-04-01 06:00:00","2019-04-02 03:30:00",0.9,NA,"53 11.3865 S","58 45.6296 W","IODP"
"382","U1534","D",-53.1897983333333,-58.7604316666667,606.07,28.5,28.5,29.64,104,NA,0,3,3,0,0,0,0,"2019-04-02 03:30:00","2019-04-02 07:00:00",0.15,NA,"53 11.3879 S","58 45.6259 W","IODP"
"382","U1535","A",-53.1914983333333,-58.6434133333333,646.86,117.3,117.3,112.47,95.88,NA,0,17,11,6,0,0,0,"2019-04-02 12:30:00","2019-04-03 11:45:00",0.97,NA,"53 11.4899 S","58 38.6048 W","IODP"
"382","U1536","A",-59.4410033333333,-41.0609933333333,3219.52,354.4,354.4,364.27,102.78,NA,0,53,22,31,0,0,0,"2019-04-06 07:00:00","2019-04-12 04:30:00",5.9,NA,"59 26.4602 S","41 3.6596 W","IODP"
"382","U1536","B",-59.4410133333333,-41.060665,3220.06,226.1,224.1,230.71,102.95,2,1,24,24,0,0,0,0,"2019-04-12 09:10:00","2019-04-13 16:30:00",1.31,NA,"59 26.4608 S","41 3.6399 W","IODP"
"382","U1536","C",-59.4410066666667,-41.0603183333333,3222.05,352,208,187.42,90.11,144,6,34,16,18,0,0,0,"2019-04-13 21:00:00","2019-04-16 20:30:00",2.98,NA,"59 26.4604 S","41 3.6191 W","IODP"
"382","U1536","D",-59.440835,-41.06033,3221.72,6.9,6.9,6.86,99.42,NA,0,1,1,0,0,0,0,"2019-04-16 20:30:00","2019-04-17 09:30:00",0.54,NA,"59 26.4501 S","41 3.6198 W","IODP"
"382","U1536","E",-59.4408266666667,-41.0606533333333,3219.08,645.4,305.4,110.55,36.2,340,1,32,0,0,0,32,0,"2019-04-17 09:30:00","2019-04-26 04:45:00",8.8,NA,"59 26.4496 S","41 3.6392 W","IODP"
"382","U1537","A",-59.1107633333333,-40.9062083333333,3712.91,264,264,268.86,101.84,NA,0,31,26,5,0,0,0,"2019-04-26 08:15:00","2019-04-29 00:15:00",2.67,NA,"59 6.6458 S","40 54.3725 W","IODP"
"382","U1537","B",-59.1109716666667,-40.90586,3712.01,7.4,7.4,7.4,100,NA,0,1,1,0,0,0,0,"2019-04-29 00:15:00","2019-04-29 03:30:00",0.14,NA,"59 6.6583 S","40 54.3516 W","IODP"
"382","U1537","C",-59.1086616666667,-40.90145,3713.61,15.3,15.3,11.92,77.91,NA,0,2,2,0,0,0,0,"2019-04-29 03:30:00","2019-04-29 07:00:00",0.15,NA,"59 6.5197 S","40 54.0870 W","IODP"
"382","U1537","D",-59.110995,-40.9061283333333,3713.09,354.3,354.3,348.94,98.49,NA,0,50,25,25,0,0,0,"2019-04-29 07:00:00","2019-05-03 14:30:00",4.31,NA,"59 6.6597 S","40 54.3677 W","IODP"
"382","U1538","A",-57.44208,-43.3578183333333,3130.58,676,676,476.43,70.48,NA,0,75,30,5,40,0,0,"2019-05-04 05:45:00","2019-05-10 19:30:00",6.57,NA,"57 26.5248 S","43 21.4691 W","IODP"
"382","U1538","B",-57.44228,-43.3574233333333,3129.81,8.5,8.5,8.49,99.88,NA,0,1,1,0,0,0,0,"2019-05-10 19:30:00","2019-05-10 22:45:00",0.14,NA,"57 26.5368 S","43 21.4454 W","IODP"
"382","U1538","C",-57.4423116666667,-43.357535,3130.21,105.9,105.9,98.92,93.41,NA,0,12,11,1,0,0,0,"2019-05-10 22:45:00","2019-05-11 18:00:00",0.8,NA,"57 26.5387 S","43 21.4521 W","IODP"
"382","U1538","D",-57.442225,-43.3578716666667,3130.4,126.4,126.4,114.6,90.66,NA,0,14,14,0,0,0,0,"2019-05-12 22:30:00","2019-05-14 02:00:00",1.15,NA,"57 26.5335 S","43 21.4723 W","IODP"
"383","U1539","A",-56.151,-115.134101666667,4071.08,107.6,107.6,104.75,97.35,NA,0,12,12,0,0,0,0,"2019-05-31 15:15:00","2019-06-02 05:30:00",1.59,NA,"56  09.0600 S","115  08.0461 W","IODP"
"383","U1539","B",-56.1509783333333,-115.133793333333,4070.45,28.2,28.2,21.92,77.73,NA,0,3,3,0,0,0,0,"2019-06-02 05:30:00","2019-06-03 13:00:00",1.31,NA,"56  09.0587 S","115  08.0276 W","IODP"
"383","U1539","C",-56.151185,-115.133808333333,4070.15,268.1,268.1,247.5,92.32,NA,0,32,26,6,0,0,0,"2019-06-03 13:00:00","2019-06-05 15:30:00",2.1,NA,"56  09.0711 S","115  08.0285 W","IODP"
"383","U1539","D",-56.1512,-115.134116666667,4070.13,198,129.3,128.18,99.13,68.7,7,14,14,0,0,0,0,"2019-06-05 15:30:00","2019-06-07 03:30:00",1.5,NA,"56  09.0720 S","115  08.0470 W","IODP"
"383","U1540","A",-55.1411233333333,-114.84198,3584.6,150,150,155.13,103.42,NA,0,16,16,0,0,0,0,"2019-06-07 12:15:00","2019-06-09 12:00:00",1.99,NA,"55  8.4674 S","114  50.5188 W","IODP"
"383","U1540","B",-55.1410933333333,-114.841641666667,3579.98,150,140,140.78,100.56,10,3,16,16,0,0,0,0,"2019-06-09 12:00:00","2019-06-10 13:00:00",1.04,NA,"55  8.4656 S","114  50.4985 W","IODP"
"383","U1540","C",-55.14079,-114.841656666667,3579.26,6.8,6.8,6.77,99.56,NA,0,1,1,0,0,0,0,"2019-06-10 13:00:00","2019-06-10 14:30:00",0.06,NA,"55  8.4474 S","114  50.4994 W","IODP"
"383","U1540","D",-55.1412766666667,-114.841993333333,3577.16,211,152.3,151.02,99.16,58.7,4,19,18,0,1,0,0,"2019-06-10 14:30:00","2019-06-11 20:15:00",1.24,NA,"55  8.4766 S","114  50.5196 W","IODP"
"383","U1540","E",-55.1412866666667,-114.842291666667,3577.16,213,76,78.87,103.78,137,2,8,8,0,0,0,0,"2019-06-11 20:15:00","2019-06-12 22:00:00",1.07,NA,"55  8.4772 S","114  50.5375 W","IODP"
"383","U1541","A",-54.2126,-125.4258,3606.32,9.5,9.5,9.67,101.79,NA,0,1,1,0,0,0,0,"2019-06-17 11:15:00","2019-06-18 03:00:00",0.66,NA,"54 12.7560 S","125 25.5480 W","IODP"
"383","U1541","B",-54.2125883333333,-125.425718333333,3603.72,138.5,138.5,129.27,93.34,NA,0,16,15,0,1,0,0,"2019-06-18 03:00:00","2019-06-19 04:00:00",1.04,NA,"54 12.7553 S","125 25.5431 W","IODP"
"383","U1541","C",-54.21261,-125.42548,3602.62,118.1,118.1,100.37,84.99,NA,0,13,13,0,0,0,0,"2019-06-19 04:00:00","2019-06-20 05:00:00",1.04,NA,"54 12.7566 S","125 25.5288 W","IODP"
"383","U1542","A",-52.7048,-75.5965366666667,1099.81,169.5,169.5,181.74,107.22,NA,0,20,19,1,0,0,0,"2019-07-03 23:30:00","2019-07-05 03:00:00",1.15,NA,"52 42.2880 S","75 35.7922 W","IODP"
"383","U1542","B",-52.7048216666667,-75.5959183333333,1101.11,1.4,1.4,1.46,104.29,NA,0,1,1,0,0,0,0,"2019-07-05 18:45:00","2019-07-05 21:00:00",0.09,NA,"52 42.2893 S","75 35.7551 W","IODP"
"383","U1542","C",-52.7048216666667,-75.5959183333333,1100.21,234,225,236.86,105.27,9,2,28,28,0,0,0,0,"2019-07-05 21:00:00","2019-07-07 07:15:00",1.43,NA,"52 42.2893 S","75 35.7551 W","IODP"
"383","U1542","D",-52.7050016666667,-75.5962366666667,1100.71,213.7,202.7,205.04,101.15,11,3,24,24,0,0,0,0,"2019-07-07 07:15:00","2019-07-08 09:00:00",1.07,NA,"52 42.3001 S","75 35.7742 W","IODP"
"383","U1543","A",-54.584385,-76.6765,3863.36,339.6,339.6,350.62,103.24,NA,0,36,36,0,0,0,0,"2019-07-08 20:15:00","2019-07-11 21:30:00",3.05,NA,"54 35.0631 S","76 40.5900 W","IODP"
"383","U1543","B",-54.58441,-76.6761616666667,3865.29,286.5,283.1,294.97,104.19,3.4,2,31,31,0,0,0,0,"2019-07-11 21:30:00","2019-07-14 03:30:00",2.25,NA,"54 35.0646 S","76 40.5697 W","IODP"
"383","U1544","A",-55.5369866666667,-71.5936566666667,2089.86,106,103,91.34,88.68,3,1,19,12,6,1,0,0,"2019-07-14 20:45:00","2019-07-16 13:00:00",1.68,NA,"55 32.2192 S","71 35.6194 W","IODP"
"379T","J1001","A",-46.405335,-77.3239366666667,3054.93,9.5,9.5,9.66,101.68,NA,0,1,1,0,0,0,0,"2019-07-28 14:06:00","2019-07-29 07:20:00",0.72,"Abandoned after full mud line core","46  24.3201 S","77  19.4362 W","IODP"
"379T","J1001","B",-46.40533,-77.323905,3056.23,100.7,100.7,101.25,100.55,NA,0,11,11,0,0,0,0,"2019-07-29 07:20:00","2019-07-30 06:00:00",0.94,NA,"46  24.3198 S","77  19.4343 W","IODP"
"379T","J1001","C",-46.4054633333333,-77.3238883333333,3056.94,102.5,99.5,102.61,103.13,3,1,11,11,0,0,0,0,"2019-07-30 06:00:00","2019-07-30 19:15:00",0.55,NA,"46  24.3278 S","77  19.4333 W","IODP"
"379T","J1001","D",-46.4054816666667,-77.32442,3056.91,6.1,6.1,6.13,100.49,NA,0,1,1,0,0,0,0,"2019-07-30 19:15:00","2019-07-30 20:15:00",0.04,NA,"46  24.3289 S","77  19.4652 W","IODP"
"379T","J1001","E",-46.4055316666667,-77.3243983333333,3054.61,90.9,85.4,87.76,102.76,5.5,2,9,9,0,0,0,0,"2019-07-30 20:15:00","2019-07-31 15:00:00",0.78,NA,"46  24.3319 S","77  19.4639 W","IODP"
"379T","J1002","A",-46.0716066666667,-75.6871666666667,1534.85,106.6,106.6,110.95,104.08,NA,0,12,12,0,0,0,0,"2019-07-31 22:08:00","2019-08-02 07:15:00",1.38,NA,"46  4.2964 S","75  41.2300 W","IODP"
"379T","J1002","B",-46.071695,-75.68691,1533.05,103.9,103.9,110.77,106.61,NA,0,11,11,0,0,0,0,"2019-08-02 07:15:00","2019-08-02 18:45:00",0.48,NA,"46  4.3017 S","75  41.2146 W","IODP"
"379T","J1002","C",-46.071845,-75.6869183333333,1532.53,101.9,101.9,108.59,106.57,NA,0,11,11,0,0,0,0,"2019-08-02 18:45:00","2019-08-03 13:30:00",0.78,NA,"46  4.3107 S","75  41.2151 W","IODP"
"379T","J1003","A",-45.4750133333333,-75.5583666666667,669.81,79.6,79.6,79.58,99.97,NA,0,9,9,0,0,0,0,"2019-08-04 01:00:00","2019-08-05 12:00:00",1.46,NA,"45  28.5008 S","75  33.5020 W","IODP"
"379T","J1003","B",-45.4749883333333,-75.55806,670.81,53.1,53.1,54.16,102,NA,0,6,6,0,0,0,0,"2019-08-05 12:00:00","2019-08-05 22:45:00",0.45,NA,"45  28.4993 S","75  33.4836 W","IODP"
"379T","J1004","A",-44.15051,-75.151085,1125.23,70.1,70.1,60.94,86.93,NA,0,9,9,0,0,0,0,"2019-08-06 07:30:00","2019-08-06 22:21:00",0.62,NA,"44  9.0306 S","75  9.0651 W","IODP"
"379T","J1004","B",-44.15051,-75.1507966666667,1124.23,58,58,55.35,95.43,NA,0,7,7,0,0,0,0,"2019-08-06 22:21:00","2019-08-07 04:00:00",0.24,NA,"44  9.0306 S","75  9.0478 W","IODP"
"379T","J1004","C",-44.1505066666667,-75.1505466666667,1124.03,56.9,56.9,56.7,99.65,NA,0,6,6,0,0,0,0,"2019-08-07 04:00:00","2019-08-07 13:54:00",0.41,NA,"44  9.0304 S","75  9.0328 W","IODP"
"379T","J1005","A",-41.07633,-74.4349966666667,806.54,101.9,101.9,108.54,106.52,NA,0,11,11,0,0,0,0,"2019-08-08 09:33:00","2019-08-08 22:47:00",0.55,NA,"41  4.5798 S","74  26.0998 W","IODP"
"379T","J1005","B",-41.0763266666667,-74.4347533333333,806.94,107,107,108.9,101.78,NA,0,12,12,0,0,0,0,"2019-08-08 22:47:00","2019-08-09 07:29:00",0.36,NA,"41  4.5796 S","74  26.0852 W","IODP"
"379T","J1005","C",-41.07652,-74.4347583333333,807.18,103.2,103.2,111.7,108.24,NA,0,11,11,0,0,0,0,"2019-08-09 07:29:00","2019-08-09 16:09:00",0.36,NA,"41  4.5912 S","74  26.0855 W","IODP"
"379T","J1006","A",-41.0260766666667,-74.44506,823.28,103.6,103.6,105.62,101.95,NA,0,11,11,0,0,0,0,"2019-08-09 19:06:00","2019-08-10 06:50:00",0.49,NA,"41  1.5646 S","74  26.7036 W","IODP"
"379T","J1006","B",-41.0260133333333,-74.44476,824.48,108.9,108.9,109.1,100.18,NA,0,12,12,0,0,0,0,"2019-08-10 06:50:00","2019-08-10 17:30:00",0.44,NA,"41  1.5608 S","74  26.6856 W","IODP"
"379T","J1006","C",-41.02621,-74.4447516666667,825.44,108.9,108.9,106.23,97.55,NA,0,12,12,0,0,0,0,"2019-08-10 17:30:00","2019-08-11 08:15:00",0.61,NA,"41  1.5726 S","74  26.6851 W","IODP"
"379T","J1007","A",-36.5423266666667,-73.66649,787.11,101.8,101.8,103.77,101.94,NA,0,11,11,0,0,0,0,"2019-08-12 09:10:00","2019-08-12 21:30:00",0.51,NA,"36  32.5396 S","73  39.9894 W","IODP"
"379T","J1007","B",-36.5423216666667,-73.6662766666667,786.51,108.9,108.9,105.03,96.45,NA,0,12,12,0,0,0,0,"2019-08-12 21:30:00","2019-08-13 05:00:00",0.31,NA,"36  32.5393 S","73  39.9766 W","IODP"
"379T","J1007","C",-36.5425166666667,-73.66626,785.9,95.1,95.1,95.86,100.8,NA,0,11,11,0,0,0,0,"2019-08-13 05:00:00","2019-08-13 16:30:00",0.48,NA,"36  32.5510 S","73  39.9756 W","IODP"
